daf,amud,entry_letter,local_letters,raw_text,text,url
45,a,פב,ו,"מיי' פ""ד מהל' איסורי מינה מידי ופירש ר""ת משום דנקטיה מזבח הל""ג:","רמב""ם פרק ד מהלכות איסורי מינה מידי
רמב""ם פירש מהלכות איסורי מינה מידי ר""ת משום דנקטיה מזבח הלכה ג",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%9E%D7%99%D7%A0%D7%94_%D7%9E%D7%99%D7%93%D7%99_%D7%93
45,a,פג,ז,"מיי' שם הל""ב ]ופ""א אף מהל' איסורי ביאה הל' יז[ :","רמב""ם פירש מהלכות איסורי מינה מידי הלכה ב
רמב""ם פרק א אף מהלכות איסורי ביאה הלכה יז",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%90_%D7%99%D7%96
45,a,פד,ח,"בדם מיי' פ""א מהל' איסורי ביאה הלי""ג:","רמב""ם בדם רמב""ם פרק א מהלכות איסורי ביאה הלכה יג",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%90_%D7%99%D7%92
45,a,פה,ט,"מיי' פ""ה מהל' יבום מיתצוד כיון דבתוך ג' ראתה ודאי דם הלי""ח ]והל' כא[ סמג עשין נב טוש""ע אה""ע סי' מחמת קסז סעי' א ]וסעי' ב[ :","רמב""ם פרק ה מהלכות יבום מיתצוד כיון דבתוך ג' ראתה ודאי דם הלכה יח והל' כא
סמג עשין נב
טור שולחן ערוך אבן העזר סימן מחמת קסז סעיף א וסעיף ב","https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%A2%D7%A9%D7%94_%D7%A0%D7%91
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%90%D7%91%D7%9F_%D7%94%D7%A2%D7%96%D7%A8_%D7%9E%D7%97%D7%9E%D7%AA_%D7%90"
45,b,פו,א,"מיי' פ""ה מהל' הל' כא סמג עשין טוש""ע אה""ע סי' קסז ב:","רמב""ם פרק ה מהלכות הלכה כא
סמג עשין
טור שולחן ערוך אבן העזר סימן קסז ב","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%94%D7%9C%D7%9B%D7%94_%D7%9B%D7%90_%D7%94_%D7%9B%D7%90
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%90%D7%91%D7%9F_%D7%94%D7%A2%D7%96%D7%A8_%D7%A7%D7%A1%D7%96"
45,b,פז,ב,"הל' א ב ג סמג רמא טוש""ע יו""ד סי' ]וברב אלפס יבמות פי""ג מה:","רמב""ם הלכה א ב ג
סמג רמא
טור שולחן ערוך יורה דעה סימן וברב אלפס יבמות פרק יג מה",https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%95%D7%91%D7%A8%D7%91
46,a,פח,ד ג ב א,"אי ל""ג ויום אחד אתי שפיר מיי' פ""ב מהל' אישות הלי""ח ]והלי""ט[ עודן בו סמג עשין כ טוש""ע אה""ע","רמב""ם אי ל""ג ויום אחד אתי שפיר רמב""ם פרק ב מהלכות אישות הלכה יח והלי""ט עודן בו
סמג עשין כ
טור שולחן ערוך אבן העזר","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A9%D7%95%D7%AA_%D7%91_%D7%99%D7%97
https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%A2%D7%A9%D7%94_%D7%9B"
46,b,צב,ב א,"מיי' פי""א נדרים הל""ה:","רמב""ם פרק יא מהלכות אישות נדרים הלכה ה",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A9%D7%95%D7%AA_%D7%A0%D7%93%D7%A8%D7%99%D7%9D_%D7%99%D7%90_%D7%94
46,b,צג,ג,"מיי' שם הל""ד יו""ד סי' רלג סעי' א[ :","רמב""ם פרק יא מהלכות אישות הלכה ד יורה דעה סימן רלג סעיף א",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A9%D7%95%D7%AA_%D7%99%D7%90_%D7%93
46,b,צד,ד,"מיי' פי""ז סמג לאוין קמא טו סי' שמג וטוש""ע יו""ד שעג סעי' א בהג""ה:","רמב""ם פרק יז מהלכות אישות
סמג לאוין קמא טו סימן שמג וטוש""ע יורה דעה שעג סעיף א בהגהה","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A9%D7%95%D7%AA_%D7%99%D7%96
https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%9C%D7%90%D7%95_%D7%A7%D7%9E%D7%90"
46,b,צה,ה,"הל""כ סמג לאוין וסעי' לה:","רמב""ם הלכה כ
סמג לאוין וסעיף לה",https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%9C%D7%90%D7%95_%D7%95%D7%A1%D7%A2%D7%99%D7%A3
46,b,צו,ז ו,"מיי' פ""ד תרומות הל""ה:","רמב""ם פרק ד מהלכות אישות תרומות הלכה ה",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A9%D7%95%D7%AA_%D7%AA%D7%A8%D7%95%D7%9E%D7%95%D7%AA_%D7%93_%D7%94
46,b,צז,ח,,,
47,a,צח,א,"מד.( מיי' פ""ח מהל' טומאת אוכלין הלט""ו:","רמב""ם מד.( רמב""ם פרק ח מהלכות טומאת אוכלין הלכה טו",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%98%D7%95%D7%9E%D7%90%D7%AA_%D7%90%D7%95%D7%9B%D7%9C%D7%99%D7%9F_%D7%97_%D7%98%D7%95
47,a,צט,ב,"מיי' פ""ו מהל' בכורים דפסל כולו במגעו וי""ל דהתם מיירי בשעשאו הל""ד:","רמב""ם פרק ו מהלכות בכורים דפסל כולו במגעו וי""ל דהתם מיירי בשעשאו הלכה ד",
47,a,ק,ד ג,"מיי' פ""ה שם הל""ה מכאן מביא ]ופ""כ מהל' איסורי ביאה ברוב הל""ג[ סמג עשין קמא טוש""ע דאורייתא והא דדרשינן בסיפרא מאת יו""ד סימן שכב סעיף ב:","רמב""ם פרק ה מהלכות בכורים דפסל כולו במגעו הלכה ה מכאן מביא
רמב""ם פרק כ מהלכות איסורי ביאה ברוב הלכה ג
סמג עשין קמא
טור שולחן ערוך דאורייתא והא דדרשינן בסיפרא מאת יורה דעה סימן שכב סעיף ב","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%91%D7%9B%D7%95%D7%A8%D7%99%D7%9D_%D7%93%D7%A4%D7%A1%D7%9C_%D7%9B%D7%95%D7%9C%D7%95_%D7%91%D7%9E%D7%92%D7%A2%D7%95_%D7%94_%D7%94
https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A1%D7%95%D7%A8%D7%99_%D7%91%D7%99%D7%90%D7%94_%D7%91%D7%A8%D7%95%D7%91_%D7%9B_%D7%92
https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%A2%D7%A9%D7%94_%D7%A7%D7%9E%D7%90
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%A9%D7%9B%D7%91_%D7%91"
47,a,קא,ה,"מיי' פי""ז מהל' אבידה מקדשו ממנו דעולה בק""א אסמכתא הלי""ג ופ""ג מהל' איש ות התם הלי""א סמג עשין מח ועד טוש""ע חו""מ סי' ער סעי' ב איסורו וטוש""ע אה""ע סי' לז סעיף א:","רמב""ם פרק יז מהלכות אבידה מקדשו ממנו דעולה בק""א אסמכתא הלכה יג
רמב""ם פרק ג מהלכות איש ות התם הלכה יא
סמג עשין מח ועד
טור שולחן ערוך חושן משפט סימן ער סעיף ב איסורו וטוש""ע אבן העזר סימן לז סעיף א","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A9_%D7%95%D7%AA_%D7%94%D7%AA%D7%9D_%D7%92_%D7%99%D7%90
https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%A2%D7%A9%D7%94_%D7%9E%D7%97
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%97%D7%95%D7%A9%D7%9F_%D7%9E%D7%A9%D7%A4%D7%98_%D7%A2%D7%A8_%D7%91
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%97%D7%95%D7%A9%D7%9F_%D7%9E%D7%A9%D7%A4%D7%98_%D7%9C%D7%96_%D7%90"
47,a,קב,ו,"שצריך מיי' פי""א מהל' נדרים הל""ו סמג לאוין רמב יש טוש""ע יו""ד סימן רלד סעיף א:","רמב""ם שצריך רמב""ם פרק יא מהלכות נדרים הלכה ו
סמג לאוין רמב יש
טור שולחן ערוך יורה דעה סימן רלד סעיף א","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%A0%D7%93%D7%A8%D7%99%D7%9D_%D7%99%D7%90_%D7%95
https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%9C%D7%90%D7%95_%D7%A8%D7%9E%D7%91
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%A8%D7%9C%D7%93_%D7%90"
47,a,קג,י ט ח ז,"מיי' פ""ב מהל' אישות הל""ז:","רמב""ם פרק ב מהלכות אישות הלכה ז",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A9%D7%95%D7%AA_%D7%91_%D7%96
47,a,קד,כ,"מיי' פ""ב מהל' מעשר החולין הל""ה:","רמב""ם פרק ב מהלכות מעשר החולין הלכה ה",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%A2%D7%A9%D7%A8_%D7%94%D7%97%D7%95%D7%9C%D7%99%D7%9F_%D7%91_%D7%94
47,a,קה,ל,"מן מיי' פ""ב מהל' אישות הל""ז:","רמב""ם מן רמב""ם פרק ב מהלכות אישות הלכה ז",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A9%D7%95%D7%AA_%D7%91_%D7%96
47,a,קו,מ,"מיי' פ""ט מהל' עבדים ראיה הל""ח ]טוש""ע יו""ד סי' רסז סעי' יז[ :","רמב""ם פרק ט מהלכות עבדים ראיה הלכה ח
טור שולחן ערוך יורה דעה סימן רסז סעיף יז","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%A2%D7%91%D7%93%D7%99%D7%9D_%D7%A8%D7%90%D7%99%D7%94_%D7%98_%D7%97
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%99%D7%95%D7%A8%D7%94_%D7%93%D7%A2%D7%94_%D7%A8%D7%A1%D7%96_%D7%99%D7%96"
47,a,קז,צ פ ע ס,"מיי' פ""ב מהל' דגרסי והא אישות הל""ז ]וברב אלפס יבמות פי""ג דף מו.[ הכא דמדאוריית' ברובו בטלה ובשלהי קופות תרומה יוחנן פי' שאני עג:","רמב""ם פרק ב מהלכות דגרסי והא אישות הלכה ז וברב אלפס יבמות פרק יג דף מו. הכא דמדאוריית' ברובו בטלה ובשלהי קופות תרומה יוחנן פי' שאני עג",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%93%D7%92%D7%A8%D7%A1%D7%99_%D7%95%D7%94%D7%90_%D7%90%D7%99%D7%A9%D7%95%D7%AA_%D7%91_%D7%96
47,b,קח,ב א,"מיי' פ""ב אישות הל""ז ח אלפס יבמות מו.[:","רמב""ם פרק ב מהלכות דגרסי והא אישות אישות הלכה ז ח אלפס יבמות מו.",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%93%D7%92%D7%A8%D7%A1%D7%99_%D7%95%D7%94%D7%90_%D7%90%D7%99%D7%A9%D7%95%D7%AA_%D7%90%D7%99%D7%A9%D7%95%D7%AA_%D7%91_%D7%96
47,b,קט,ג,"הל""ח והל""י:","רמב""ם הלכה ח והל""י",
47,b,קי,ד,"מיי' פ""ב ]הל""ד[ ו צא טוש""ע אה""ע סי' סעי' יב ]וברב אלפס שם[:","רמב""ם פרק ב מהלכות דגרסי והא אישות הלכה ד ו צא
טור שולחן ערוך אבן העזר סימן סעיף יב וברב אלפס יורה דעה סימן רסז","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%93%D7%92%D7%A8%D7%A1%D7%99_%D7%95%D7%94%D7%90_%D7%90%D7%99%D7%A9%D7%95%D7%AA_%D7%91_%D7%93
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%90%D7%91%D7%9F_%D7%94%D7%A2%D7%96%D7%A8_%D7%A1%D7%A2%D7%99%D7%A3
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%90%D7%91%D7%9F_%D7%94%D7%A2%D7%96%D7%A8_%D7%A8%D7%A1%D7%96"
47,b,קיא,ה,"מיי' שם הלי""א בהשגות ובמ""מ סמג שם טוש""ע שם קעב סעי' ו:","רמב""ם פרק ב מהלכות דגרסי והא אישות הלכה יא בהשגות ובמגיד משנה
סמג לאוין רמב יש
טור שולחן ערוך שם קעב סעיף ו","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%93%D7%92%D7%A8%D7%A1%D7%99_%D7%95%D7%94%D7%90_%D7%90%D7%99%D7%A9%D7%95%D7%AA_%D7%91_%D7%99%D7%90
https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%9C%D7%90%D7%95_%D7%A8%D7%9E%D7%91"
47,b,קיב,ו,"מיי' )הל'( שם בהנ""ל וסמג טוש""ע שם סי' קנה סעי' ]וברב אלפס שם[:","רמב""ם )הל'( שם בהנ""ל וסמג
טור שולחן ערוך שם סימן קנה סעיף וברב אלפס אבן העזר סימן סעיף",https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%90%D7%91%D7%9F_%D7%94%D7%A2%D7%96%D7%A8_%D7%A1%D7%A2%D7%99%D7%A3
47,b,קיג,ז,"מיי' שם והלי""א טוש""ע סעיף יב:","רמב""ם פרק ב מהלכות דגרסי והא אישות והלי""א
טור שולחן ערוך סעיף יב",
47,b,קיד,ח,אישות הל' כא:,"רמב""ם אישות הלכה כא",
48,a,א,א,"אלא מיי' פ""ב מהל' אישות הל""א סמג עשין נ טוש""ע חשובים אה""ע סי' קנה סעיף יב דששית ]וברב אלפס יבמות פי""ג דף מה:","רמב""ם אלא רמב""ם פרק ב מהלכות אישות הלכה א
סמג עשין נ
טור שולחן ערוך חשובים אבן העזר סימן קנה סעיף יב דששית וברב אלפס יבמות פרק יג דף מה","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%90%D7%99%D7%A9%D7%95%D7%AA_%D7%91_%D7%90
https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%A2%D7%A9%D7%94_%D7%A0
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%90%D7%91%D7%9F_%D7%94%D7%A2%D7%96%D7%A8_%D7%A7%D7%A0%D7%94_%D7%99%D7%91"
48,b,,א,הל' ה[:,"רמב""ם הלכה ה",
48,b,ג,ב,"מיי' פ""ב מהל' הל""ח:","רמב""ם פרק ב מהלכות הלכה ח",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%94%D7%9C%D7%9B%D7%94_%D7%97_%D7%91_%D7%97
48,b,ד,ה ד ג ו ז,"מיי' שם הל""כ במ""מ ובכ""מ ובל""מ עשין נ טוש""ע אה""ע סי' סעיף טו ]וברב אלפס פי""ג דף מו:","רמב""ם פרק ב מהלכות הלכה ח הלכה כ במגיד משנה ובכסף משנה ובל""מ עשין נ
טור שולחן ערוך אבן העזר סימן סעיף טו וברב אלפס פרק יג דף מו","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%94%D7%9C%D7%9B%D7%94_%D7%97_%D7%91_%D7%97
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%90%D7%91%D7%9F_%D7%94%D7%A2%D7%96%D7%A8_%D7%A1%D7%A2%D7%99%D7%A3"
49,b,ז,ב א,"מיי' פ""ב מהל' מת הל""ז:","רמב""ם פרק ב מהלכות מת הלכה ז",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%AA_%D7%91_%D7%96
49,b,ח,ד ג,"מיי' פכ""ז מהל' הל' ט""ז:","רמב""ם פרק כז מהלכות הלכה ט""ז",
49,b,ט,ה,"מיי' פי""א הלי""א ופ""ב שם הלכה ט:","רמב""ם פרק יא מהלכות הלכה ט""ז הלכה יא
רמב""ם פרק ב מהלכות הלכה ט""ז הלכה ט",
49,b,י,ו,"מיי' פ""ב שם הל""ט הל' יא[ סמג עשין צו חו""מ סי' ז סעי' ב:","רמב""ם פרק ב מהלכות הלכה ט""ז הלכה ט הלכה יא
סמג עשין צו חושן משפט סימן ז סעיף ב",https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%A2%D7%A9%D7%94_%D7%A6%D7%95
49,b,יא,ז ח,"מיי' שם ]ושם[ סמג טוש""ע שם סעי' א:","רמב""ם פרק ב מהלכות הלכה ט""ז ופ""ב מהלכות הלכה ט""ז
סמג 
טור שולחן ערוך שם סעיף א",
50,a,יב,א,"וא""ת והרי אשה דכשרה לדון כדכתיב מיי' פ""ט מהל' טומאת צרעת הל""ו:","רמב""ם וא""ת והרי אשה דכשרה לדון כדכתיב רמב""ם פרק ט מהלכות טומאת צרעת הלכה ו",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%98%D7%95%D7%9E%D7%90%D7%AA_%D7%A6%D7%A8%D7%A2%D7%AA_%D7%98_%D7%95
50,a,יג,ב,"מיי' פ""ג מהל' סנהדרין לאיש הל""ג וע' בכ""מ ובל""מ סמג עשין צו טוש""ע חו""מ סי' ה נמי סעי' ב:","רמב""ם פרק ג מהלכות סנהדרין לאיש הלכה ג וע' בכסף משנה ובל""מ
סמג עשין צו
טור שולחן ערוך חושן משפט סימן ה נמי סעיף ב","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%A1%D7%A0%D7%94%D7%93%D7%A8%D7%99%D7%9F_%D7%9C%D7%90%D7%99%D7%A9_%D7%92_%D7%92
https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%A2%D7%A9%D7%94_%D7%A6%D7%95
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%97%D7%95%D7%A9%D7%9F_%D7%9E%D7%A9%D7%A4%D7%98_%D7%94_%D7%91"
50,a,יד,ג,"מיי' פ""ט מהל' טומאת כוכבים צרעת הל""א ]והלכה ב[ :","רמב""ם פרק ט מהלכות טומאת כוכבים צרעת הלכה א והלכה ב",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%98%D7%95%D7%9E%D7%90%D7%AA_%D7%9B%D7%95%D7%9B%D7%91%D7%99%D7%9D_%D7%A6%D7%A8%D7%A2%D7%AA_%D7%98_%D7%90
50,a,טו,ד,"מיי' פ""ב מהל' סנהדרין בפרק הל""ט סמג עשין צז טוש""ע וי""ל חו""מ סי' ז סעי' ב:","רמב""ם פרק ב מהלכות סנהדרין בפרק הלכה ט
סמג עשין צז
טור שולחן ערוך וי""ל חושן משפט סימן ז סעיף ב","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%A1%D7%A0%D7%94%D7%93%D7%A8%D7%99%D7%9F_%D7%91%D7%A4%D7%A8%D7%A7_%D7%91_%D7%98
https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%A2%D7%A9%D7%94_%D7%A6%D7%96
https://he.wikisource.org/wiki/%D7%A9%D7%95%D7%9C%D7%97%D7%9F_%D7%A2%D7%A8%D7%95%D7%9A_%D7%97%D7%95%D7%A9%D7%9F_%D7%9E%D7%A9%D7%A4%D7%98_%D7%96_%D7%91"
50,a,טז,ה,"מיי' פ""ג שם הל""ג סמג דה""ק כל איש הכשר לדון כשר להעיד שם טוש""ע שם סי' ה סעי' אשה בכלל ב:","רמב""ם פרק ג מהלכות סנהדרין בפרק הלכה ג
סמג דה""ק כל איש הכשר לדון כשר להעיד עשין צז
טור שולחן ערוך שם סימן ה סעיף אשה בכלל ב","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%A1%D7%A0%D7%94%D7%93%D7%A8%D7%99%D7%9F_%D7%91%D7%A4%D7%A8%D7%A7_%D7%92_%D7%92
https://he.wikisource.org/wiki/%D7%A1%D7%9E%22%D7%92_%D7%A2%D7%A9%D7%94_%D7%A6%D7%96"
50,a,יז,ו,"מיי' פ""א מהל' טומאת ודבורה אוכלין הל""א ופ""ג הל""ג:","רמב""ם פרק א מהלכות טומאת ודבורה אוכלין הלכה א
רמב""ם פרק ג מהלכות טומאת ודבורה אוכלין הלכה ג","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%98%D7%95%D7%9E%D7%90%D7%AA_%D7%95%D7%93%D7%91%D7%95%D7%A8%D7%94_%D7%90%D7%95%D7%9B%D7%9C%D7%99%D7%9F_%D7%90_%D7%90
https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%98%D7%95%D7%9E%D7%90%D7%AA_%D7%95%D7%93%D7%91%D7%95%D7%A8%D7%94_%D7%90%D7%95%D7%9B%D7%9C%D7%99%D7%9F_%D7%92_%D7%92"
50,a,יח,ז,"מיי' פ""ב מהל' מתנות עניים הל""א:","רמב""ם פרק ב מהלכות מתנות עניים הלכה א",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%AA%D7%A0%D7%95%D7%AA_%D7%A2%D7%A0%D7%99%D7%99%D7%9D_%D7%91_%D7%90
50,a,יט,ח ט,"מיי' פ""ב מהל' תרומות אית הל""א:","רמב""ם פרק ב מהלכות תרומות אית הלכה א",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%AA%D7%A8%D7%95%D7%9E%D7%95%D7%AA_%D7%90%D7%99%D7%AA_%D7%91_%D7%90
50,a,כ,י,"מיי' פ""ג מהל' מתנות עניים הל""י:","רמב""ם פרק ג מהלכות מתנות עניים הלכה י",https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%AA%D7%A0%D7%95%D7%AA_%D7%A2%D7%A0%D7%99%D7%99%D7%9D_%D7%92_%D7%99
50,b,כא,ב א,"מיי' פ""ג טומאת אוכלין ]ופ""ג מהל' שאר הטומאה הל""ב[ :","רמב""ם פרק ג מהלכות מתנות עניים טומאת אוכלין
רמב""ם פרק ג מהלכות שאר הטומאה הלכה ב","https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%9E%D7%AA%D7%A0%D7%95%D7%AA_%D7%A2%D7%A0%D7%99%D7%99%D7%9D_%D7%98%D7%95%D7%9E%D7%90%D7%AA_%D7%90%D7%95%D7%9B%D7%9C%D7%99%D7%9F_%D7%92
https://he.wikisource.org/wiki/%D7%A8%D7%9E%D7%91%22%D7%9D_%D7%94%D7%9C%D7%9B%D7%95%D7%AA_%D7%A9%D7%90%D7%A8_%D7%94%D7%98%D7%95%D7%9E%D7%90%D7%94_%D7%92_%D7%91"
50,b,כב,ג,"מיי' אוכלין הל""י:","רמב""ם אוכלין הלכה י",
